S/N,Date,Country,Rented_Bike_Count,Hour,Temperature,Humidity,Windspeed,Visibility,Dewpoint_Temp,Solar_Radiation,Rainfall,Snowfall,Open,Hit_Sales,Region,Latitude,Longitude
6587,9/1/2019,JP,812,8,22.3,64,1.7,5,15.1,0.75,0,low,Yes,N,South,37.07031813,128.1065085
6588,9/1/2019,JP,925,9,24.1,56,2.1,4,14.7,1.46,0,low,Yes,N,South,37.75927167,128.1546003
6589,9/1/2019,JP,861,10,26,54,1.5,5,15.9,2.13,0,low,Yes,N,South,37.04946483,128.3533425
6590,9/1/2019,JP,981,11,27.6,47,1.2,5,15.2,2.63,0,low,Yes,N,South,37.99801424,127.9525581
6591,9/1/2019,JP,1086,12,28.9,46,1.6,4,16.1,2.96,0,low,Yes,Y,South,37.17759971,127.7285982
6592,9/1/2019,JP,1303,13,29.4,48,1.9,4,17.2,2.88,0,low,Yes,Y,South,37.25581682,127.8527374
6593,9/1/2019,JP,1371,14,29.7,42,1.4,5,15.4,2.37,0,low,Yes,Y,South,37.91297883,127.9017306
6594,9/1/2019,JP,1480,15,30,45,0.9,5,16.7,2.1,0,low,Yes,Y,South,37.17786268,128.0570215
6595,9/1/2019,JP,1678,16,30.5,41,1.4,4,15.7,1.95,0,low,Yes,Y,South,37.38735569,127.9233358
6596,9/1/2019,JP,1845,17,29.6,42,1.3,5,15.3,0.98,0,low,Yes,Y,South,37.81502747,127.8838404
6597,9/1/2019,JP,1892,18,28.8,46,1.3,5,16,0.58,0,low,Yes,Y,South,37.09286569,127.5063173
6598,9/1/2019,JP,1891,19,27.8,48,1.1,5,15.7,0.08,0,low,Yes,Y,South,37.53669768,128.1383022
6599,9/1/2019,JP,1440,20,26.9,49,2.1,5,15.2,0,0,low,Yes,Y,South,37.22980795,128.4478097
6600,9/1/2019,JP,1110,21,26,52,1.4,5,15.3,0,0,low,Yes,Y,South,37.62670916,127.8427794
6601,9/1/2019,JP,992,22,25.1,53,2,5,14.8,0,0,low,Yes,N,South,37.10224282,128.1356827
6602,9/1/2019,JP,1523,23,24.4,54,1.6,5,14.4,0,0,low,Yes,Y,South,37.98773357,128.2657642
6603,9/2/2019,JP,1336,0,23.5,56,1.5,5,14.2,0,0,low,Yes,Y,South,37.62462159,128.2346719
6604,9/2/2019,JP,930,1,22.8,59,1.5,5,14.3,0,0,low,Yes,N,South,37.85626591,128.206712
6605,9/2/2019,JP,610,2,22,60,1.2,5,13.8,0,0,low,Yes,N,South,37.44241539,127.5831278
6606,9/2/2019,JP,440,3,21.5,61,1.3,5,13.6,0,0,low,Yes,N,South,37.41803879,127.9826314
6607,9/2/2019,JP,255,4,21.1,62,1.8,5,13.5,0,0,low,Yes,N,South,37.06252985,127.8448677
6608,9/2/2019,JP,179,5,20.6,65,1.1,5,13.7,0,0,low,Yes,N,South,37.22170857,128.3505708
6609,9/2/2019,JP,249,6,20.2,66,1,5,13.6,0,0,low,Yes,N,South,37.99191276,128.4056334
6610,9/2/2019,JP,388,7,20.2,65,1.4,5,13.4,0.16,0,low,Yes,N,South,37.65314407,127.6723542
6611,9/2/2019,JP,576,8,21.3,57,1.3,5,12.4,0.81,0,low,Yes,N,South,37.96265316,128.4341924
6612,9/2/2019,JP,721,9,23.4,52,1.3,4,12.9,1.53,0,low,Yes,N,South,37.7385241,127.9404709
6613,9/2/2019,JP,802,10,25,47,1.5,5,12.8,2.17,0,low,Yes,N,South,37.62615588,128.2755925
6614,9/2/2019,JP,940,11,26.5,44,1.4,4,13.2,2.62,0,low,Yes,N,South,37.40522061,127.5599892
6615,9/2/2019,JP,1075,12,27.5,43,1.4,4,13.7,2.75,0,low,Yes,Y,South,37.4127595,127.9904513
6616,9/2/2019,JP,1254,13,28.5,42,1.7,4,14.3,2.94,0,low,Yes,Y,South,37.56083753,128.1873658
6617,9/2/2019,JP,1395,14,29.1,43,1.4,5,15.2,2.39,0,low,Yes,Y,South,37.09349385,128.1068421
6618,9/2/2019,JP,1550,15,29.3,43,1.5,4,15.4,2.4,0,low,Yes,Y,South,37.38647537,128.3963189
6619,9/2/2019,JP,1853,16,29.3,44,1.4,4,15.7,1.32,0,low,Yes,Y,South,37.20158452,127.8955623
6620,9/2/2019,JP,2069,17,28.8,47,2,4,16.3,1,0,low,Yes,Y,South,37.41363692,128.4685623
6621,9/2/2019,JP,2118,18,27.9,52,1.7,5,17.1,0.2,0,low,Yes,Y,South,37.44619193,128.1114069
6622,9/2/2019,JP,1986,19,27.3,54,1.5,5,17.1,0.05,0,low,Yes,Y,South,37.15445971,127.6525629
6623,9/2/2019,JP,1838,20,26.9,56,1.6,5,17.3,0,0,low,Yes,Y,South,37.19313102,127.9692707
6624,9/2/2019,JP,1759,21,26.2,62,2.3,5,18.3,0,0,low,Yes,Y,South,37.74869732,127.5016062
6625,9/2/2019,JP,1511,22,25.7,64,1.1,5,18.3,0,0,low,Yes,Y,South,37.78673088,127.9938869
6626,9/2/2019,JP,1047,23,25.1,65,2.2,5,18,0,0,low,Yes,Y,South,37.01412687,128.0684682
6627,9/3/2019,JP,763,0,24.7,67,1.2,5,18.1,0,0,low,Yes,N,South,37.63384248,127.533532
6628,9/3/2019,JP,524,1,24.5,68,0.5,5,18.1,0,0,low,Yes,N,South,37.08773466,127.5172399
6629,9/3/2019,JP,321,2,24.3,68,1,5,18,0,0,low,Yes,N,South,37.61507932,127.828281
6630,9/3/2019,JP,211,3,24.2,70,0.3,5,18.3,0,0,low,Yes,N,South,37.00023059,127.9449933
6631,9/3/2019,JP,153,4,24,70,1.2,5,18.1,0,0,low,Yes,N,South,37.79547636,127.6882238
6632,9/3/2019,JP,264,5,23.9,70,1.5,5,18,0,0,low,Yes,N,South,37.86987484,127.6267303
6633,9/3/2019,JP,656,6,23.8,71,1.2,5,18.2,0,0,low,Yes,N,South,37.93575182,127.5518115
6634,9/3/2019,JP,1287,7,23.9,71,0.4,5,18.3,0.02,0,low,Yes,Y,South,37.35931123,128.0822706
6635,9/3/2019,JP,1580,8,24.2,70,1.4,5,18.3,0.16,0,low,Yes,Y,South,37.39649547,128.4410828
6636,9/3/2019,JP,719,9,23.6,86,1.2,2,21.1,0.14,2,low,Yes,N,South,37.28318173,128.4486245
6637,9/3/2019,JP,434,10,23.3,89,0.7,4,21.3,0.2,0.5,low,Yes,N,South,37.43227161,127.6932641
6638,9/3/2019,JP,443,11,23.7,86,0.6,4,21.2,0.31,0,low,Yes,N,South,37.6376742,128.3730579
6639,9/3/2019,JP,673,12,23.9,83,1.1,4,20.8,0.27,0,low,Yes,N,South,37.39242323,127.8304998
6640,9/3/2019,JP,731,13,24.9,78,1.5,4,20.7,0.72,0,low,Yes,N,South,37.07700379,127.5727644
6641,9/3/2019,JP,532,14,25.6,77,0.8,4,21.2,0.78,0,low,Yes,N,South,37.42749838,127.8900396
6642,9/3/2019,JP,137,15,25.7,81,0.7,4,22.1,0.43,0,low,Yes,N,South,37.37276012,127.996932
6643,9/3/2019,JP,39,16,25.5,91,1.3,2,23.9,0.23,3.5,low,Yes,N,South,37.16964067,128.420502
6644,9/3/2019,JP,23,17,22.7,96,4.9,2,22,0.07,13,low,Yes,,South,37.00963325,127.5664709
6645,9/3/2019,JP,113,18,21.9,97,1.8,3,21.3,0.02,13,low,Yes,N,South,37.46769534,128.3324227
6646,9/3/2019,JP,73,19,21.7,97,0.2,3,21.1,0.01,1,low,Yes,N,South,37.15819488,127.6159024
6647,9/3/2019,JP,151,20,21.5,97,0.3,5,20.9,0,0.5,low,Yes,N,South,37.34024795,127.9575369
6648,9/3/2019,JP,110,21,21.6,97,0.5,2,21,0,0.5,low,Yes,N,South,37.25296189,127.9636587
6649,9/3/2019,JP,379,22,21.7,97,0.4,2,21.1,0,0.5,low,Yes,N,South,37.29366056,128.3147861
6650,9/3/2019,JP,486,23,21.7,97,0.8,3,21.1,0,0,low,Yes,N,South,37.59610556,128.3046399
6651,9/4/2019,JP,500,0,21.4,97,0.1,2,20.8,0,0,low,Yes,N,South,37.60079816,127.9844293
6652,9/4/2019,JP,486,1,21.3,97,1.1,2,20.7,0,0,low,Yes,N,South,37.78571108,128.1622611
6653,9/4/2019,JP,324,2,20.9,96,0.4,3,20.2,0,0,low,Yes,N,South,37.88519888,128.471089
6654,9/4/2019,JP,223,3,20.6,97,0.2,2,20.1,0,0,low,Yes,N,South,37.46061672,128.0223594
6655,9/4/2019,JP,186,4,20.4,97,2.7,3,19.9,0,0,low,Yes,N,South,37.95659429,128.3240447
6656,9/4/2019,JP,219,5,20.2,97,1.2,2,19.7,0,0,low,Yes,N,South,37.13388896,127.7384706
6657,9/4/2019,JP,602,6,20,97,0,2,19.5,0,0,low,Yes,N,South,37.77299803,127.878702
6658,9/4/2019,JP,1289,7,20.1,97,1.9,2,19.6,0.03,0,low,Yes,Y,South,37.49117614,128.4396947
6659,9/4/2019,JP,2059,8,20.5,90,1.9,2,18.7,0.53,0,low,Yes,Y,South,37.93756316,128.3822842
6660,9/4/2019,JP,1083,9,21.6,81,2.3,4,18.1,1.2,0,low,Yes,Y,South,37.48562251,127.9003378
6661,9/4/2019,JP,822,10,23.1,73,3.1,5,17.9,2.24,0,low,Yes,N,South,37.75916078,127.5598258
6662,9/4/2019,JP,940,11,24.5,64,2.7,5,17.2,2.7,0,low,Yes,N,South,37.36092111,128.3948978
6663,9/4/2019,JP,995,12,25.8,57,2.8,5,16.6,3.02,0,low,Yes,N,South,37.00497914,127.5100788
6664,9/4/2019,JP,997,13,26.5,58,2.8,5,17.5,2.87,0,low,Yes,N,South,37.03999943,128.0404981
6665,9/4/2019,JP,987,14,27.4,52,3.8,4,16.6,2.67,0,low,Yes,N,South,37.37358089,127.8524081
6666,9/4/2019,JP,1178,15,26.7,51,3.4,5,15.7,2.09,0,low,Yes,Y,South,37.0874635,128.3955728
6667,9/4/2019,JP,1429,16,27.1,47,4.3,5,14.8,1.82,0,low,Yes,Y,South,37.56676314,127.7222623
6668,9/4/2019,JP,1993,17,27.6,47,3.3,5,15.2,1.49,0,low,Yes,Y,South,37.99242058,127.7439503
6669,9/4/2019,JP,3166,18,26.8,53,2.6,5,16.4,0.8,0,low,Yes,Y,South,37.11775494,128.1286958
6670,9/4/2019,JP,2491,19,25.1,49,3.1,5,13.6,0.18,0,low,Yes,Y,South,37.53204996,128.360827
6671,9/4/2019,JP,2259,20,23.7,49,3.3,5,12.3,0,0,low,Yes,Y,South,37.49822767,128.388187
6672,9/4/2019,JP,2212,21,22.9,55,3,5,13.3,0,0,low,Yes,Y,South,37.55654367,128.3166454
6673,9/4/2019,JP,1856,22,22.2,58,1.5,5,13.5,0,0,low,Yes,Y,South,37.98778926,127.9048302
6674,9/4/2019,JP,1233,23,21.7,60,0.5,5,13.5,0,0,low,Yes,Y,South,37.007057,127.748657
6675,9/5/2019,JP,983,0,21.1,64,1.5,5,14,0,0,low,Yes,N,South,37.12553416,127.8752604
6676,9/5/2019,JP,748,1,20.9,66,1.1,5,14.3,0,0,low,Yes,N,South,37.47438399,127.9634276
6677,9/5/2019,JP,493,2,20.6,72,0.9,5,15.3,0,0,low,Yes,N,South,37.34815631,127.7475937
6678,9/5/2019,JP,376,3,20.2,77,0.4,5,16,0,0,low,Yes,N,South,37.93726102,127.8844915
6679,9/5/2019,JP,220,4,19.9,81,0.2,5,16.5,0,0,low,Yes,N,South,37.97522079,127.7109222
6680,9/5/2019,JP,249,5,19.7,82,0.5,5,16.5,0,0,low,Yes,N,South,37.09644713,128.34044
6681,9/5/2019,JP,676,6,19.8,82,0.5,5,16.6,0,0,low,Yes,N,South,37.77877997,127.9872453
6682,9/5/2019,JP,1487,7,19.8,79,0.9,5,16,0.13,0,low,Yes,Y,South,37.99504107,128.4350378
6683,9/5/2019,JP,2312,8,21.2,69,1.9,5,15.2,0.74,0,low,Yes,Y,South,37.10423185,128.1818552
6684,9/5/2019,JP,1195,9,23.4,59,3,4,14.9,1.46,0,low,Yes,Y,South,37.0263609,127.6359261
6685,9/5/2019,JP,847,10,25.4,49,3.9,4,13.9,2.13,0,low,Yes,N,South,37.99734474,127.9983801
6686,9/5/2019,JP,937,11,26.4,47,2.9,5,14.1,2.38,0,low,Yes,N,South,37.83195593,127.6801204
6687,9/5/2019,JP,1072,12,27.1,44,5,5,13.7,2.8,0,low,Yes,Y,South,37.10258718,128.4321583
6688,9/5/2019,JP,1039,13,27.3,46,4.8,4,14.6,2.92,0,low,Yes,Y,South,37.87101252,127.7120932
6689,9/5/2019,JP,989,14,27.9,42,5,4,13.7,2.79,0,low,Yes,N,South,37.9399563,127.8435887
6690,9/5/2019,JP,1131,15,28.1,43,5.1,4,14.3,2.65,0,low,Yes,Y,South,37.88080911,128.4887374
6691,9/5/2019,JP,1446,16,28.2,37,4,4,12.1,2.03,0,low,Yes,Y,South,37.69845018,127.8970757
6692,9/5/2019,JP,2068,17,27.7,40,5,5,12.8,1.51,0,low,Yes,Y,South,37.43580334,128.0018015
6693,9/5/2019,JP,3160,18,27,45,2.4,5,14,0.77,0,low,Yes,Y,South,37.19547419,127.8922683
6694,9/5/2019,JP,2468,19,25.4,55,3.2,5,15.6,0.15,0,low,Yes,Y,South,37.99798494,128.144137
6695,9/5/2019,JP,2177,20,24.5,64,2,5,17.2,0,0,low,Yes,Y,South,37.70524671,127.5187543
6696,9/5/2019,JP,2024,21,23.9,75,2.3,4,19.1,0,0,low,Yes,Y,South,37.13320721,127.9217846
6697,9/5/2019,JP,1798,22,23.6,82,1.8,4,20.3,0,0,low,Yes,Y,South,37.97044113,128.3511052
6698,9/5/2019,JP,1219,23,23,83,1.8,4,19.9,0,0,low,Yes,Y,South,37.21181656,128.1128671
6699,9/6/2019,JP,963,0,22.5,83,0.5,4,19.4,0,0,low,Yes,N,South,37.68394501,128.0788394
6700,9/6/2019,JP,743,1,21.9,85,0.2,4,19.2,0,0,low,Yes,N,South,37.69269459,127.7659455
6701,9/6/2019,JP,531,2,21.6,86,0.2,4,19.1,0,0,low,Yes,N,South,37.42393565,127.8341384
6702,9/6/2019,JP,320,3,21.5,85,0.1,4,18.8,0,0,low,Yes,N,South,37.64999316,128.4221795
6703,9/6/2019,JP,215,4,21.6,87,0.4,3,19.3,0,0,low,Yes,N,South,37.08971004,127.8588421
6704,9/6/2019,JP,247,5,21.7,87,0.6,3,19.4,0,0,low,Yes,N,South,37.04406035,128.0294694
6705,9/6/2019,JP,680,6,21.4,84,0.8,4,18.5,0,0,low,Yes,N,South,37.65480626,127.8488856
6706,9/6/2019,JP,1438,7,20.9,83,0.4,4,17.8,0.09,0,low,Yes,Y,South,37.59818162,127.814084
6707,9/6/2019,JP,2270,8,21.8,77,0.9,4,17.5,0.43,0,low,Yes,Y,South,37.92587838,127.920584
6708,9/6/2019,JP,1186,9,23.5,72,0.5,4,18.1,0.95,0,low,Yes,Y,South,37.02870022,127.5273632
6709,9/6/2019,JP,835,10,24.6,70,1.2,4,18.7,0.96,0,low,Yes,N,South,37.15995239,127.7683598
6710,9/6/2019,JP,941,11,25.9,63,2.5,4,18.3,1.32,0,low,Yes,N,South,37.05159236,127.9802366
6711,9/6/2019,JP,1041,12,26.9,60,2.3,4,18.4,1.67,0,low,Yes,Y,South,37.60219033,128.2922267
6712,9/6/2019,JP,1049,13,28,52,2.3,4,17.2,1.85,0,low,Yes,Y,South,37.65565979,128.0880887
6713,9/6/2019,JP,1032,14,27.9,47,3.2,4,15.5,1.65,0,low,Yes,Y,South,37.63235087,127.9514025
6714,9/6/2019,JP,1089,15,27.8,48,3,4,15.7,0.93,0,low,Yes,Y,South,37.87929191,128.1057169
6715,9/6/2019,JP,1292,16,26.9,55,3.9,4,17,0.54,0,low,Yes,Y,South,37.87950199,127.6422301
6716,9/6/2019,JP,1525,17,26.6,63,3,5,18.9,0.43,0,low,Yes,Y,South,37.02332572,127.922078
6717,9/6/2019,JP,2497,18,25.8,58,2.9,5,16.9,0.16,0,low,Yes,Y,South,37.69638421,127.5164098
6718,9/6/2019,JP,1990,19,25.3,71,3.3,5,19.6,0.05,0,low,Yes,Y,South,37.95161147,127.7120094
6719,9/6/2019,JP,1900,20,25.1,71,3.6,5,19.4,0,0,low,Yes,Y,South,37.17783279,127.7538401
6720,9/6/2019,JP,1851,21,24.6,70,2.5,5,18.7,0,0,low,Yes,Y,South,37.96212561,127.8643812
6721,9/6/2019,JP,1641,22,24.3,71,2.5,4,18.6,0,0,low,Yes,Y,South,37.19577642,128.046448
6722,9/6/2019,JP,562,23,23.9,71,4.7,4,18.3,0,0,low,Yes,N,South,37.44866374,127.8754738
6723,9/7/2019,JP,556,0,21.3,82,3.5,4,18,0,1,low,Yes,N,South,37.78717793,127.925496
6724,9/7/2019,JP,345,1,21.6,77,2.6,4,17.3,0,0,low,Yes,N,South,37.84487632,128.405654
6725,9/7/2019,JP,259,2,21.3,76,2.2,4,16.8,0,0.5,low,Yes,N,South,37.27367732,128.2727189
6726,9/7/2019,JP,259,3,21.1,75,1.8,4,16.4,0,0,low,Yes,N,South,37.1740383,128.3286253
6727,9/7/2019,JP,185,4,20.8,66,1.5,4,14.2,0,0,low,Yes,N,South,37.65685876,127.9396747
6728,9/7/2019,JP,247,5,20.5,67,1.2,4,14.1,0,0,low,Yes,N,South,37.94640863,128.0741401
6729,9/7/2019,JP,624,6,20.2,70,1.6,4,14.5,0,0,low,Yes,N,South,37.86071502,127.9250313
6730,9/7/2019,JP,1346,7,20.3,74,1.8,4,15.5,0.07,0,low,Yes,Y,South,37.97879581,128.3664056
6731,9/7/2019,JP,2260,8,20.5,78,2.5,4,16.5,0.32,0,low,Yes,Y,South,37.99310279,127.6171835
6732,9/7/2019,JP,1194,9,21.3,63,2.7,4,13.9,1.15,0,low,Yes,Y,South,37.49098681,128.2554714
6733,9/7/2019,JP,896,10,22.6,58,1.8,4,13.9,2.02,0,low,Yes,N,South,37.45141528,128.3078274
6734,9/7/2019,JP,988,11,23.8,51,3.5,4,13,2.62,0,low,Yes,N,South,37.45939949,128.3083815
6735,9/7/2019,JP,1213,12,24.2,50,3.8,5,13.1,2.85,0,low,Yes,Y,South,37.41065138,128.0230051
6736,9/7/2019,JP,1119,13,24.3,50,2.9,5,13.2,2.37,0,low,Yes,Y,South,37.1424219,127.6003717
6737,9/7/2019,JP,1187,14,25.2,43,3.2,4,11.7,2.59,0,low,Yes,Y,South,37.86481561,128.2944243
6738,9/7/2019,JP,1391,15,24.7,44,4.2,5,11.6,1.92,0,low,Yes,Y,South,37.79953668,127.8322126
6739,9/7/2019,JP,1577,16,25.2,39,2.8,4,10.2,1.65,0,low,Yes,Y,South,37.94956371,128.0584586
6740,9/7/2019,JP,2183,17,24.5,37,3.2,5,8.8,1.04,0,low,Yes,Y,South,37.0070289,128.4287126
6741,9/7/2019,JP,3154,18,24.4,34,2.4,5,7.5,0.84,0,low,Yes,Y,South,37.026976,128.2198724
6742,9/7/2019,JP,2365,19,22.6,39,2.8,5,7.9,0.14,0,low,Yes,Y,South,37.49724811,128.4613389
6743,9/7/2019,JP,1959,20,21.6,43,1.4,5,8.4,0,0,low,Yes,Y,South,37.33592613,127.7848052
6744,9/7/2019,JP,1915,21,20.6,48,2.1,5,9.1,0,0,low,Yes,Y,South,37.24330535,127.6631456
6745,9/7/2019,JP,1796,22,19.8,51,1.2,5,9.3,0,0,low,Yes,Y,South,37.97874908,128.0319585
6746,9/7/2019,JP,1363,23,19.4,50,2.8,5,8.6,0,0,low,Yes,Y,South,37.55958221,127.5278912
6747,9/8/2019,JP,1107,0,19.2,53,3.7,5,9.3,0,0,low,Yes,Y,South,37.85044334,128.4890092
6748,9/8/2019,JP,1001,1,18.9,55,2.3,5,9.6,0,0,low,Yes,Y,South,37.68913115,127.7569809
6749,9/8/2019,JP,692,2,18.5,57,2.3,5,9.8,0,0,low,Yes,N,South,37.77942272,127.7585663
6750,9/8/2019,JP,504,3,17.8,60,0.2,5,9.9,0,0,low,Yes,N,South,37.45297687,128.2877782
6751,9/8/2019,JP,285,4,17.2,66,0.6,5,10.7,0,0,low,Yes,N,South,37.82738173,128.0407774
6752,9/8/2019,JP,227,5,16.7,70,0.8,5,11.1,0,0,low,Yes,N,South,37.05881462,128.3062682
6753,9/8/2019,JP,322,6,16.2,70,0.3,5,10.7,0,0,low,Yes,N,South,37.27691058,127.9108732
6754,9/8/2019,JP,511,7,16,70,1.1,5,10.5,0.11,0,low,Yes,N,South,37.85178069,127.6551846
6755,9/8/2019,JP,827,8,17.1,57,1,4,8.5,0.76,0,low,Yes,N,South,37.56330056,128.2825627
6756,9/8/2019,JP,956,9,19.9,51,0.6,4,9.4,1.46,0,low,Yes,N,South,37.28657676,128.0255416
6757,9/8/2019,JP,1096,10,22.2,43,0.9,4,9,2.09,0,low,Yes,Y,South,37.79644996,127.6586173
6758,9/8/2019,JP,1179,11,24.2,41,1.5,4,10.1,2.62,0,low,Yes,Y,South,37.80196614,127.681263
6759,9/8/2019,JP,1273,12,25.2,36,2.4,4,9,2.93,0,low,Yes,Y,South,37.05687666,127.9654736
6760,9/8/2019,JP,1505,13,26.1,32,3,4,8.1,3.06,0,low,Yes,Y,South,37.4705589,128.4595218
6761,9/8/2019,JP,1554,14,26.8,31,2.8,5,8.2,2.96,0,low,Yes,Y,South,37.5601496,128.3151466
6762,9/8/2019,JP,1792,15,26.9,33,2.9,4,9.2,2.65,0,low,Yes,Y,South,37.38703382,127.9814273
6763,9/8/2019,JP,1943,16,27.7,32,1.4,5,9.4,2.05,0,low,Yes,Y,South,37.96841949,127.5116703
6764,9/8/2019,JP,2167,17,27.2,35,1.7,5,10.3,1.32,0,low,Yes,Y,South,37.76302142,128.3297361
6765,9/8/2019,JP,2255,18,25.7,38,1.5,5,10.3,0.64,0,low,Yes,Y,South,37.95836196,127.9339067
6766,9/8/2019,JP,1978,19,24,41,1.9,5,9.9,0.1,0,low,Yes,Y,South,37.99413396,128.1277361
6767,9/8/2019,JP,1944,20,22.8,45,2,5,10.2,0,0,low,Yes,Y,South,37.17119166,128.1350424
6768,9/8/2019,JP,1878,21,22.1,49,1.7,5,10.8,0,0,low,Yes,Y,South,37.69481295,128.4982032
6769,9/8/2019,JP,1675,22,21.5,51,2,5,10.9,0,0,low,Yes,Y,South,37.74739322,128.389791
6770,9/8/2019,JP,1142,23,20.7,52,1.4,5,10.4,0,0,low,Yes,Y,South,37.55350364,127.6777309
6771,9/9/2019,JP,1185,0,19.6,53,1.5,5,9.7,0,0,low,Yes,Y,South,37.80012453,127.9146875
6772,9/9/2019,JP,835,1,18.8,54,0.1,5,9.2,0,0,low,Yes,N,South,37.60077649,127.5978104
6773,9/9/2019,JP,589,2,18.1,57,0.3,5,9.4,0,0,low,Yes,N,South,37.28562942,127.6201713
6774,9/9/2019,JP,395,3,17.4,57,0.6,5,8.7,0,0,low,Yes,N,South,37.43267103,128.2868993
6775,9/9/2019,JP,264,4,17,59,0,5,8.9,0,0,low,Yes,N,South,37.27550991,128.1168145
6776,9/9/2019,JP,165,5,16.3,66,0.5,5,9.9,0,0,low,Yes,N,South,37.31414962,128.3934408
6777,9/9/2019,JP,255,6,15.8,69,0.9,5,10.1,0,0,low,Yes,N,South,37.78086033,128.1355688
6778,9/9/2019,JP,366,7,15.7,68,0.9,5,9.8,0.05,0,low,Yes,N,South,37.83409547,127.5986344
6779,9/9/2019,JP,644,8,17.4,56,0.8,5,8.5,0.49,0,low,Yes,N,South,37.56402583,127.8275908
6780,9/9/2019,JP,803,9,20.4,51,1.8,5,9.9,1.43,0,low,Yes,N,South,37.48364844,128.4068778
6781,9/9/2019,JP,928,10,22.9,45,1.5,5,10.3,2.1,0,low,Yes,N,South,37.52811094,127.8431145
6782,9/9/2019,JP,1051,11,24.4,41,1.3,4,10.2,2.61,0,low,Yes,Y,South,37.98263644,128.1293385
6783,9/9/2019,JP,1220,12,25.9,39,1.2,4,10.8,2.89,0,low,Yes,Y,South,37.76401506,127.996846
6784,9/9/2019,JP,1432,13,27.2,32,1.7,5,9,3.12,0,low,Yes,Y,South,37.49109549,127.5904873
6785,9/9/2019,JP,1662,14,28.2,29,2,5,8.4,3.09,0,low,Yes,Y,South,37.65658082,128.1473831
6786,9/9/2019,JP,1877,15,28.9,27,1.8,5,8,2.9,0,low,Yes,Y,South,37.68095741,128.4801083
6787,9/9/2019,JP,2099,16,27.1,35,0.9,5,10.3,1.27,0,low,Yes,Y,South,37.91244452,127.9057275
6788,9/9/2019,JP,2201,17,27.7,33,1.1,5,9.9,1.21,0,low,Yes,Y,South,37.22010618,128.2966124
6789,9/9/2019,JP,2368,18,26,35,0.3,5,9.3,0.2,0,low,Yes,Y,South,37.43198779,128.0981895
6790,9/9/2019,JP,2033,19,24.1,56,2.5,5,14.7,0.04,0,low,Yes,Y,South,37.03099061,128.1632711
6791,9/9/2019,JP,1930,20,22.9,58,2.6,5,14.1,0,0,low,Yes,Y,South,37.82510173,127.8360781
6792,9/9/2019,JP,1820,21,22.2,57,1.2,5,13.2,0,0,low,Yes,Y,South,37.51222376,127.6951003
6793,9/9/2019,JP,1291,22,21.8,54,1.6,5,12,0,0,low,Yes,Y,South,37.62990894,127.5451994
6794,9/9/2019,JP,941,23,21.2,56,2.5,5,12,0,0,low,Yes,N,South,37.74811004,128.4443446
6795,9/10/2019,JP,792,0,20.7,57,1.8,5,11.8,0,0,low,Yes,N,South,37.552292,128.4799993
6796,9/10/2019,JP,,1,20.5,58,1.7,5,11.9,0,0,low,Yes,N,South,37.87967504,127.9923044
6797,9/10/2019,JP,332,2,20,59,1.5,5,11.7,0,0,low,Yes,N,South,37.27098691,127.8176831
6798,9/10/2019,JP,176,3,19.7,60,1.9,5,11.7,0,0,low,Yes,N,South,37.51783489,127.5105117
6799,9/10/2019,JP,188,4,19.4,61,1.6,5,11.6,0,0,low,Yes,N,South,37.47441678,128.1981374
6800,9/10/2019,JP,226,5,19.1,62,1.6,5,11.6,0,0,low,Yes,N,South,37.41493757,128.3735122
6801,9/10/2019,JP,691,6,18.7,64,0.9,5,11.7,0,0,low,Yes,N,South,37.6342052,128.3655984
6802,9/10/2019,JP,1463,7,18.9,63,1.8,5,11.6,0.09,0,low,Yes,Y,South,37.15679431,127.8309763
6803,9/10/2019,JP,2278,8,20.1,57,1.6,5,11.3,0.73,0,low,Yes,Y,South,37.19592065,127.5778462
6804,9/10/2019,JP,1125,9,22.3,52,1.9,5,11.9,1.43,0,low,Yes,Y,South,37.72456143,127.6631964
6805,9/10/2019,JP,862,10,24,47,1.6,4,11.9,2.08,0,low,Yes,N,South,37.88949516,128.2630351
6806,9/10/2019,JP,934,11,25.3,44,1.2,4,12.1,2.59,0,low,Yes,N,South,37.72904598,128.0928573
6807,9/10/2019,JP,1095,12,26.7,40,1.4,5,11.9,2.92,0,low,Yes,Y,South,37.04719322,127.9977192
6808,9/10/2019,JP,1057,13,27.1,38,1.7,5,11.5,2.56,0,low,Yes,Y,South,37.0324286,128.4623537
6809,9/10/2019,JP,1064,14,27.8,37,1.4,4,11.7,2.67,0,low,Yes,Y,South,37.54118435,127.8567563
6810,9/10/2019,JP,1249,15,27.6,38,1.4,5,11.9,2.09,0,low,Yes,Y,South,37.44976603,127.6611099
6811,9/10/2019,JP,1467,16,27.5,39,1.5,5,12.3,1.46,0,low,Yes,Y,South,37.84731803,127.7444677
6812,9/10/2019,JP,2147,17,26.6,40,1.4,5,11.8,0.69,0,low,Yes,Y,South,37.82090023,127.8719136
6813,9/10/2019,JP,3298,18,25.9,42,1.1,5,11.9,0.48,0,low,Yes,Y,South,37.44261295,127.8746205
6814,9/10/2019,JP,2518,19,24.4,47,2,5,12.3,0.05,0,low,Yes,Y,South,37.0855705,127.8345701
6815,9/10/2019,JP,2240,20,23.4,48,1.8,5,11.7,0,0,low,Yes,Y,South,37.04656235,127.8930105
